antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,segment,antecedents_str,consequents_str,rule
frozenset({'LotusWear UE-74'}),frozenset({'UrbanVN UE-05'}),0.002369668246445498,0.22748815165876776,0.002369668246445498,1.0,4.395833333333334,1.0,0.0018305967970171381,inf,0.7743467933491687,0.010416666666666668,1.0,0.5052083333333334,Performance,LotusWear UE-74,UrbanVN UE-05,LotusWear UE-74 → UrbanVN UE-05
frozenset({'SaigonFlex UE-11'}),frozenset({'UrbanVN UE-24'}),0.004739336492890996,0.11374407582938388,0.002369668246445498,0.5,4.395833333333334,1.0,0.0018305967970171381,1.7725118483412323,0.7761904761904762,0.020408163265306124,0.43582887700534756,0.2604166666666667,Performance,SaigonFlex UE-11,UrbanVN UE-24,SaigonFlex UE-11 → UrbanVN UE-24
frozenset({'SaigonFlex UE-22'}),frozenset({'HanoiStreet UE-16'}),0.0071090047393364926,0.07582938388625593,0.002369668246445498,0.33333333333333337,4.395833333333334,1.0,0.0018305967970171381,1.3862559241706163,0.7780429594272076,0.02941176470588235,0.27863247863247864,0.18229166666666669,Performance,SaigonFlex UE-22,HanoiStreet UE-16,SaigonFlex UE-22 → HanoiStreet UE-16
frozenset({'SaigonFlex UE-21'}),frozenset({'VietMotion UE-06'}),0.0071090047393364926,0.16350710900473933,0.004739336492890996,0.6666666666666667,4.0772946859903385,1.0,0.003576963680061095,2.5094786729857828,0.7601431980906921,0.028571428571428574,0.6015108593012277,0.3478260869565218,Performance,SaigonFlex UE-21,VietMotion UE-06,SaigonFlex UE-21 → VietMotion UE-06
frozenset({'MekongFit UE-02'}),frozenset({'MekongFit UE-18'}),0.0071090047393364926,0.08767772511848342,0.002369668246445498,0.33333333333333337,3.801801801801802,1.0,0.001746366883043957,1.368483412322275,0.7422434367541766,0.02564102564102564,0.26926406926406926,0.1801801801801802,Performance,MekongFit UE-02,MekongFit UE-18,MekongFit UE-02 → MekongFit UE-18
frozenset({'HanoiStreet UE-15'}),frozenset({'HanoiStreet UE-36'}),0.014218009478672985,0.13270142180094788,0.0071090047393364926,0.5,3.7678571428571423,1.0,0.005222254666337234,1.7345971563981042,0.7451923076923077,0.050847457627118633,0.4234972677595628,0.2767857142857143,Performance,HanoiStreet UE-15,HanoiStreet UE-36,HanoiStreet UE-15 → HanoiStreet UE-36
frozenset({'HanoiStreet UE-22'}),frozenset({'HanoiStreet UE-36'}),0.004739336492890996,0.13270142180094788,0.002369668246445498,0.5,3.7678571428571423,1.0,0.0017407515554457448,1.7345971563981042,0.738095238095238,0.017543859649122806,0.4234972677595628,0.25892857142857145,Performance,HanoiStreet UE-22,HanoiStreet UE-36,HanoiStreet UE-22 → HanoiStreet UE-36
frozenset({'MekongFit UE-04'}),frozenset({'HanoiStreet UE-36'}),0.004739336492890996,0.13270142180094788,0.002369668246445498,0.5,3.7678571428571423,1.0,0.0017407515554457448,1.7345971563981042,0.738095238095238,0.017543859649122806,0.4234972677595628,0.25892857142857145,Performance,MekongFit UE-04,HanoiStreet UE-36,MekongFit UE-04 → HanoiStreet UE-36
frozenset({'SaigonFlex UE-19'}),frozenset({'UrbanVN UE-14'}),0.004739336492890996,0.13270142180094788,0.002369668246445498,0.5,3.7678571428571423,1.0,0.0017407515554457448,1.7345971563981042,0.738095238095238,0.017543859649122806,0.4234972677595628,0.25892857142857145,Performance,SaigonFlex UE-19,UrbanVN UE-14,SaigonFlex UE-19 → UrbanVN UE-14
frozenset({'MekongFit UE-06'}),frozenset({'UrbanVN UE-15'}),0.0071090047393364926,0.0971563981042654,0.002369668246445498,0.33333333333333337,3.4308943089430897,1.0,0.0016789829518654119,1.354265402843602,0.7136038186157517,0.023255813953488372,0.26159230096237973,0.1788617886178862,Performance,MekongFit UE-06,UrbanVN UE-15,MekongFit UE-06 → UrbanVN UE-15
frozenset({'MekongFit UE-10'}),frozenset({'VietMotion UE-06'}),0.004739336492890996,0.16350710900473933,0.002369668246445498,0.5,3.057971014492754,1.0,0.0015947530378922308,1.6729857819905214,0.6761904761904762,0.014285714285714287,0.40226628895184136,0.2572463768115942,Performance,MekongFit UE-10,VietMotion UE-06,MekongFit UE-10 → VietMotion UE-06
frozenset({'MekongFit UE-16'}),frozenset({'VietMotion UE-06'}),0.004739336492890996,0.16350710900473933,0.002369668246445498,0.5,3.057971014492754,1.0,0.0015947530378922308,1.6729857819905214,0.6761904761904762,0.014285714285714287,0.40226628895184136,0.2572463768115942,Performance,MekongFit UE-16,VietMotion UE-06,MekongFit UE-16 → VietMotion UE-06
frozenset({'UrbanVN UE-21'}),frozenset({'UrbanVN UE-05'}),0.0071090047393364926,0.22748815165876776,0.004739336492890996,0.6666666666666667,2.930555555555556,1.0,0.003122122144605917,2.317535545023697,0.6634844868735084,0.02061855670103093,0.5685071574642128,0.34375000000000006,Performance,UrbanVN UE-21,UrbanVN UE-05,UrbanVN UE-21 → UrbanVN UE-05
frozenset({'HanoiStreet UE-39'}),frozenset({'UrbanVN UE-24'}),0.0071090047393364926,0.11374407582938388,0.002369668246445498,0.33333333333333337,2.930555555555556,1.0,0.0015610610723029584,1.3293838862559244,0.6634844868735084,0.02,0.24777183600713015,0.17708333333333334,Performance,HanoiStreet UE-39,UrbanVN UE-24,HanoiStreet UE-39 → UrbanVN UE-24
frozenset({'UrbanVN UE-20'}),frozenset({'MekongFit UE-18'}),0.009478672985781991,0.08767772511848342,0.002369668246445498,0.25,2.8513513513513513,1.0,0.00153859976191011,1.216429699842022,0.6555023923444976,0.025,0.1779220779220779,0.13851351351351351,Performance,UrbanVN UE-20,MekongFit UE-18,UrbanVN UE-20 → MekongFit UE-18
frozenset({'MekongFit UE-14'}),frozenset({'HanoiStreet UE-16'}),0.011848341232227487,0.07582938388625593,0.002369668246445498,0.20000000000000004,2.6375,1.0,0.001471215830731565,1.1552132701421802,0.6282973621103117,0.027777777777777776,0.1343589743589744,0.11562500000000002,Performance,MekongFit UE-14,HanoiStreet UE-16,MekongFit UE-14 → HanoiStreet UE-16
frozenset({'VietMotion UE-19'}),frozenset({'VietMotion UE-06'}),0.016587677725118485,0.16350710900473933,0.0071090047393364926,0.4285714285714285,2.6211180124223596,1.0,0.004396801509400057,1.463862559241706,0.6289156626506023,0.0410958904109589,0.31687575880210433,0.23602484472049684,Performance,VietMotion UE-19,VietMotion UE-06,VietMotion UE-19 → VietMotion UE-06
frozenset({'HanoiStreet UE-39'}),frozenset({'HanoiStreet UE-36'}),0.0071090047393364926,0.13270142180094788,0.002369668246445498,0.33333333333333337,2.511904761904762,1.0,0.0014262932099458683,1.3009478672985781,0.6062052505966586,0.017241379310344827,0.23132969034608383,0.1755952380952381,Performance,HanoiStreet UE-39,HanoiStreet UE-36,HanoiStreet UE-39 → HanoiStreet UE-36
frozenset({'SaigonFlex UE-22'}),frozenset({'HanoiStreet UE-36'}),0.0071090047393364926,0.13270142180094788,0.002369668246445498,0.33333333333333337,2.511904761904762,1.0,0.0014262932099458683,1.3009478672985781,0.6062052505966586,0.017241379310344827,0.23132969034608383,0.1755952380952381,Performance,SaigonFlex UE-22,HanoiStreet UE-36,SaigonFlex UE-22 → HanoiStreet UE-36
frozenset({'VietMotion UE-24'}),frozenset({'HanoiStreet UE-36'}),0.0071090047393364926,0.13270142180094788,0.002369668246445498,0.33333333333333337,2.511904761904762,1.0,0.0014262932099458683,1.3009478672985781,0.6062052505966586,0.017241379310344827,0.23132969034608383,0.1755952380952381,Performance,VietMotion UE-24,HanoiStreet UE-36,VietMotion UE-24 → HanoiStreet UE-36
frozenset({'MekongFit UE-22'}),frozenset({'VietMotion UE-06'}),0.026066350710900472,0.16350710900473933,0.009478672985781991,0.3636363636363637,2.223978919631094,1.0,0.005216639338739023,1.3144888287068386,0.5650851581508516,0.05263157894736843,0.23924800412052544,0.21080368906455865,Performance,MekongFit UE-22,VietMotion UE-06,MekongFit UE-22 → VietMotion UE-06
frozenset({'UrbanVN UE-07'}),frozenset({'UrbanVN UE-24'}),0.009478672985781991,0.11374407582938388,0.002369668246445498,0.25,2.197916666666667,1.0,0.0012915253475887785,1.1816745655608216,0.5502392344497608,0.019607843137254905,0.15374331550802137,0.13541666666666666,Performance,UrbanVN UE-07,UrbanVN UE-24,UrbanVN UE-07 → UrbanVN UE-24
frozenset({'UrbanVN UE-20'}),frozenset({'VietMotion UE-05'}),0.009478672985781991,0.11374407582938388,0.002369668246445498,0.25,2.197916666666667,1.0,0.0012915253475887785,1.1816745655608216,0.5502392344497608,0.019607843137254905,0.15374331550802137,0.13541666666666666,Performance,UrbanVN UE-20,VietMotion UE-05,UrbanVN UE-20 → VietMotion UE-05
frozenset({'HanoiStreet UE-39'}),frozenset({'VietMotion UE-06'}),0.0071090047393364926,0.16350710900473933,0.002369668246445498,0.33333333333333337,2.0386473429951693,1.0,0.0012072954336155974,1.2547393364928912,0.513126491646778,0.014084507042253523,0.2030217186024552,0.1739130434782609,Performance,HanoiStreet UE-39,VietMotion UE-06,HanoiStreet UE-39 → VietMotion UE-06
frozenset({'MekongFit UE-17'}),frozenset({'VietMotion UE-06'}),0.0071090047393364926,0.16350710900473933,0.002369668246445498,0.33333333333333337,2.0386473429951693,1.0,0.0012072954336155974,1.2547393364928912,0.513126491646778,0.014084507042253523,0.2030217186024552,0.1739130434782609,Performance,MekongFit UE-17,VietMotion UE-06,MekongFit UE-17 → VietMotion UE-06
frozenset({'VietMotion UE-24'}),frozenset({'VietMotion UE-06'}),0.0071090047393364926,0.16350710900473933,0.002369668246445498,0.33333333333333337,2.0386473429951693,1.0,0.0012072954336155974,1.2547393364928912,0.513126491646778,0.014084507042253523,0.2030217186024552,0.1739130434782609,Performance,VietMotion UE-24,VietMotion UE-06,VietMotion UE-24 → VietMotion UE-06
frozenset({'LotusWear UE-63'}),frozenset({'HanoiStreet UE-36'}),0.009478672985781991,0.13270142180094788,0.002369668246445498,0.25,1.8839285714285712,1.0,0.0011118348644459917,1.1563981042654028,0.4736842105263157,0.016949152542372878,0.13524590163934425,0.13392857142857142,Performance,LotusWear UE-63,HanoiStreet UE-36,LotusWear UE-63 → HanoiStreet UE-36
frozenset({'MekongFit UE-01'}),frozenset({'UrbanVN UE-05'}),0.011848341232227487,0.22748815165876776,0.004739336492890996,0.4000000000000001,1.7583333333333337,1.0,0.0020439792457491975,1.2875197472353872,0.43645083932853723,0.020202020202020204,0.22331288343558295,0.2104166666666667,Performance,MekongFit UE-01,UrbanVN UE-05,MekongFit UE-01 → UrbanVN UE-05
frozenset({'MekongFit UE-19'}),frozenset({'UrbanVN UE-24'}),0.011848341232227487,0.11374407582938388,0.002369668246445498,0.20000000000000004,1.7583333333333337,1.0,0.0010219896228745987,1.1078199052132702,0.43645083932853723,0.019230769230769232,0.0973262032085562,0.11041666666666669,Performance,MekongFit UE-19,UrbanVN UE-24,MekongFit UE-19 → UrbanVN UE-24
frozenset({'UrbanVN UE-15'}),frozenset({'UrbanVN UE-14'}),0.0971563981042654,0.13270142180094788,0.02132701421800948,0.21951219512195122,1.6541811846689893,1.0,0.008434222052514543,1.1112263033175354,0.4380285797608632,0.10227272727272728,0.10009329601492735,0.19011324041811847,Performance,UrbanVN UE-15,UrbanVN UE-14,UrbanVN UE-15 → UrbanVN UE-14
frozenset({'UrbanVN UE-24'}),frozenset({'UrbanVN UE-05'}),0.11374407582938388,0.22748815165876776,0.04265402843601896,0.37500000000000006,1.6484375000000002,1.0,0.0167785988634577,1.2360189573459714,0.4438502673796792,0.14285714285714288,0.19095092024539886,0.28125000000000006,Performance,UrbanVN UE-24,UrbanVN UE-05,UrbanVN UE-24 → UrbanVN UE-05
frozenset({'UrbanVN UE-13'}),frozenset({'UrbanVN UE-14'}),0.03317535545023697,0.13270142180094788,0.0071090047393364926,0.21428571428571425,1.6147959183673466,1.0,0.0027065879023382214,1.1038345540715206,0.3937908496732025,0.044776119402985065,0.09406713505074156,0.1339285714285714,Performance,UrbanVN UE-13,UrbanVN UE-14,UrbanVN UE-13 → UrbanVN UE-14
frozenset({'LotusWear UE-63'}),frozenset({'VietMotion UE-06'}),0.009478672985781991,0.16350710900473933,0.002369668246445498,0.25,1.528985507246377,1.0,0.0008198378293389637,1.1153238546603477,0.3492822966507177,0.013888888888888888,0.10339943342776205,0.1322463768115942,Performance,LotusWear UE-63,VietMotion UE-06,LotusWear UE-63 → VietMotion UE-06
frozenset({'UrbanVN UE-09'}),frozenset({'UrbanVN UE-14'}),0.011848341232227487,0.13270142180094788,0.002369668246445498,0.20000000000000004,1.5071428571428573,1.0,0.0007973765189461155,1.0841232227488151,0.34052757793764993,0.016666666666666666,0.07759562841530059,0.10892857142857144,Performance,UrbanVN UE-09,UrbanVN UE-14,UrbanVN UE-09 → UrbanVN UE-14
frozenset({'MekongFit UE-06'}),frozenset({'UrbanVN UE-05'}),0.0071090047393364926,0.22748815165876776,0.002369668246445498,0.33333333333333337,1.465277777777778,1.0,0.000752453898160419,1.1587677725118484,0.3198090692124106,0.010204081632653062,0.13701431492842542,0.17187500000000003,Performance,MekongFit UE-06,UrbanVN UE-05,MekongFit UE-06 → UrbanVN UE-05
frozenset({'VietMotion UE-26'}),frozenset({'VietMotion UE-06'}),0.03317535545023697,0.16350710900473933,0.0071090047393364926,0.21428571428571425,1.3105590062111798,1.0,0.001684598279463623,1.0646273158121498,0.24509803921568615,0.0375,0.06070416835289352,0.12888198757763975,Performance,VietMotion UE-26,VietMotion UE-06,VietMotion UE-26 → VietMotion UE-06
frozenset({'UrbanVN UE-14'}),frozenset({'UrbanVN UE-05'}),0.13270142180094788,0.22748815165876776,0.037914691943127965,0.2857142857142857,1.255952380952381,1.0,0.007726690775139825,1.081516587677725,0.2349726775956285,0.11764705882352942,0.07537248028045573,0.2261904761904762,Performance,UrbanVN UE-14,UrbanVN UE-05,UrbanVN UE-14 → UrbanVN UE-05
frozenset({'MekongFit UE-19'}),frozenset({'VietMotion UE-06'}),0.011848341232227487,0.16350710900473933,0.002369668246445498,0.20000000000000004,1.2231884057971016,1.0,0.00043238022506233054,1.045616113744076,0.1846522781774582,0.013698630136986302,0.043626062322946225,0.10724637681159423,Performance,MekongFit UE-19,VietMotion UE-06,MekongFit UE-19 → VietMotion UE-06
frozenset({'UrbanVN UE-07'}),frozenset({'UrbanVN UE-05'}),0.009478672985781991,0.22748815165876776,0.002369668246445498,0.25,1.0989583333333335,1.0,0.00021338244873205913,1.0300157977883095,0.09090909090909094,0.010101010101010102,0.029141104294478543,0.13020833333333334,Performance,UrbanVN UE-07,UrbanVN UE-05,UrbanVN UE-07 → UrbanVN UE-05
frozenset({'UrbanVN UE-18'}),frozenset({'UrbanVN UE-05'}),0.04028436018957346,0.22748815165876776,0.009478672985781991,0.23529411764705885,1.0343137254901962,1.0,0.00031445834549987707,1.010207801676996,0.03456790123456797,0.03669724770642202,0.010104655359076191,0.13848039215686275,Performance,UrbanVN UE-18,UrbanVN UE-05,UrbanVN UE-18 → UrbanVN UE-05
frozenset({'MekongFit UE-11'}),frozenset({'UrbanVN UE-05'}),0.030805687203791468,0.22748815165876776,0.0071090047393364926,0.23076923076923075,1.0144230769230769,1.0,0.00010107589676781794,1.0042654028436018,0.014669926650366823,0.02830188679245283,0.004247286455875407,0.13100961538461536,Performance,MekongFit UE-11,UrbanVN UE-05,MekongFit UE-11 → UrbanVN UE-05
frozenset({'VietMotion UE-06'}),frozenset({'UrbanVN UE-05'}),0.16350710900473933,0.22748815165876776,0.03317535545023697,0.2028985507246377,0.8919082125603865,1.0,-0.004020574560319845,0.9691512279190004,-0.1265464828561328,0.09271523178807949,-0.031830710411665304,0.17436594202898553,Performance,VietMotion UE-06,UrbanVN UE-05,VietMotion UE-06 → UrbanVN UE-05
frozenset({'HanoiStreet RS-09'}),frozenset({'HanoiStreet RS-17'}),0.011494252873563218,0.011494252873563218,0.011494252873563218,1.0,87.0,1.0,0.011362135024441802,inf,1.0,1.0,1.0,1.0,Premium,HanoiStreet RS-09,HanoiStreet RS-17,HanoiStreet RS-09 → HanoiStreet RS-17
frozenset({'HanoiStreet RS-17'}),frozenset({'HanoiStreet RS-09'}),0.011494252873563218,0.011494252873563218,0.011494252873563218,1.0,87.0,1.0,0.011362135024441802,inf,1.0,1.0,1.0,1.0,Premium,HanoiStreet RS-17,HanoiStreet RS-09,HanoiStreet RS-17 → HanoiStreet RS-09
frozenset({'MekongFit RS-11'}),frozenset({'MekongFit RS-05'}),0.011494252873563218,0.011494252873563218,0.011494252873563218,1.0,87.0,1.0,0.011362135024441802,inf,1.0,1.0,1.0,1.0,Premium,MekongFit RS-11,MekongFit RS-05,MekongFit RS-11 → MekongFit RS-05
frozenset({'MekongFit RS-05'}),frozenset({'MekongFit RS-11'}),0.011494252873563218,0.011494252873563218,0.011494252873563218,1.0,87.0,1.0,0.011362135024441802,inf,1.0,1.0,1.0,1.0,Premium,MekongFit RS-05,MekongFit RS-11,MekongFit RS-05 → MekongFit RS-11
frozenset({'VietMode RS-41'}),frozenset({'MekongFit RS-07'}),0.011494252873563218,0.011494252873563218,0.011494252873563218,1.0,87.0,1.0,0.011362135024441802,inf,1.0,1.0,1.0,1.0,Premium,VietMode RS-41,MekongFit RS-07,VietMode RS-41 → MekongFit RS-07
frozenset({'MekongFit RS-07'}),frozenset({'VietMode RS-41'}),0.011494252873563218,0.011494252873563218,0.011494252873563218,1.0,87.0,1.0,0.011362135024441802,inf,1.0,1.0,1.0,1.0,Premium,MekongFit RS-07,VietMode RS-41,MekongFit RS-07 → VietMode RS-41
frozenset({'VietMode RS-15'}),frozenset({'VietMode RS-06'}),0.011494252873563218,0.011494252873563218,0.011494252873563218,1.0,87.0,1.0,0.011362135024441802,inf,1.0,1.0,1.0,1.0,Premium,VietMode RS-15,VietMode RS-06,VietMode RS-15 → VietMode RS-06
frozenset({'VietMode RS-06'}),frozenset({'VietMode RS-15'}),0.011494252873563218,0.011494252873563218,0.011494252873563218,1.0,87.0,1.0,0.011362135024441802,inf,1.0,1.0,1.0,1.0,Premium,VietMode RS-06,VietMode RS-15,VietMode RS-06 → VietMode RS-15
frozenset({'HanoiStreet RS-04'}),frozenset({'HanoiStreet RS-08'}),0.022988505747126436,0.034482758620689655,0.011494252873563218,0.5,14.5,1.0,0.01070154577883472,1.9310344827586208,0.9529411764705882,0.25,0.4821428571428571,0.41666666666666663,Premium,HanoiStreet RS-04,HanoiStreet RS-08,HanoiStreet RS-04 → HanoiStreet RS-08
frozenset({'MekongFit RS-10'}),frozenset({'MekongFit RS-04'}),0.022988505747126436,0.034482758620689655,0.011494252873563218,0.5,14.5,1.0,0.01070154577883472,1.9310344827586208,0.9529411764705882,0.25,0.4821428571428571,0.41666666666666663,Premium,MekongFit RS-10,MekongFit RS-04,MekongFit RS-10 → MekongFit RS-04
frozenset({'MekongFit RS-10'}),frozenset({'MekongFit RS-08'}),0.022988505747126436,0.034482758620689655,0.011494252873563218,0.5,14.5,1.0,0.01070154577883472,1.9310344827586208,0.9529411764705882,0.25,0.4821428571428571,0.41666666666666663,Premium,MekongFit RS-10,MekongFit RS-08,MekongFit RS-10 → MekongFit RS-08
frozenset({'HanoiStreet RS-08'}),frozenset({'HanoiStreet RS-04'}),0.034482758620689655,0.022988505747126436,0.011494252873563218,0.3333333333333333,14.5,1.0,0.01070154577883472,1.4655172413793103,0.9642857142857142,0.25,0.31764705882352934,0.41666666666666663,Premium,HanoiStreet RS-08,HanoiStreet RS-04,HanoiStreet RS-08 → HanoiStreet RS-04
frozenset({'MekongFit RS-04'}),frozenset({'MekongFit RS-10'}),0.034482758620689655,0.022988505747126436,0.011494252873563218,0.3333333333333333,14.5,1.0,0.01070154577883472,1.4655172413793103,0.9642857142857142,0.25,0.31764705882352934,0.41666666666666663,Premium,MekongFit RS-04,MekongFit RS-10,MekongFit RS-04 → MekongFit RS-10
frozenset({'MekongFit RS-08'}),frozenset({'MekongFit RS-10'}),0.034482758620689655,0.022988505747126436,0.011494252873563218,0.3333333333333333,14.5,1.0,0.01070154577883472,1.4655172413793103,0.9642857142857142,0.25,0.31764705882352934,0.41666666666666663,Premium,MekongFit RS-08,MekongFit RS-10,MekongFit RS-08 → MekongFit RS-10
frozenset({'MekongFit RS-01'}),frozenset({'MekongFit RS-02'}),0.011494252873563218,0.08045977011494253,0.011494252873563218,1.0,12.428571428571429,1.0,0.010569427929713304,inf,0.9302325581395349,0.14285714285714285,1.0,0.5714285714285714,Premium,MekongFit RS-01,MekongFit RS-02,MekongFit RS-01 → MekongFit RS-02
frozenset({'UrbanVN RS-06'}),frozenset({'UrbanVN RS-12'}),0.05747126436781609,0.034482758620689655,0.022988505747126436,0.4,11.600000000000001,1.0,0.02100673801030519,1.6091954022988506,0.9695121951219512,0.3333333333333333,0.37857142857142856,0.5333333333333333,Premium,UrbanVN RS-06,UrbanVN RS-12,UrbanVN RS-06 → UrbanVN RS-12
frozenset({'UrbanVN RS-12'}),frozenset({'UrbanVN RS-06'}),0.034482758620689655,0.05747126436781609,0.022988505747126436,0.6666666666666666,11.6,1.0,0.02100673801030519,2.827586206896551,0.9464285714285713,0.3333333333333333,0.646341463414634,0.5333333333333333,Premium,UrbanVN RS-12,UrbanVN RS-06,UrbanVN RS-12 → UrbanVN RS-06
frozenset({'HanoiStreet RS-01'}),frozenset({'HanoiStreet RS-12'}),0.011494252873563218,0.09195402298850575,0.011494252873563218,1.0,10.875,1.0,0.010437310080591887,inf,0.9186046511627907,0.125,1.0,0.5625,Premium,HanoiStreet RS-01,HanoiStreet RS-12,HanoiStreet RS-01 → HanoiStreet RS-12
frozenset({'MekongFit RS-06'}),frozenset({'MekongFit RS-03'}),0.011494252873563218,0.09195402298850575,0.011494252873563218,1.0,10.875,1.0,0.010437310080591887,inf,0.9186046511627907,0.125,1.0,0.5625,Premium,MekongFit RS-06,MekongFit RS-03,MekongFit RS-06 → MekongFit RS-03
frozenset({'VietMode RS-35'}),frozenset({'UrbanVN RS-08'}),0.011494252873563218,0.09195402298850575,0.011494252873563218,1.0,10.875,1.0,0.010437310080591887,inf,0.9186046511627907,0.125,1.0,0.5625,Premium,VietMode RS-35,UrbanVN RS-08,VietMode RS-35 → UrbanVN RS-08
frozenset({'HanoiStreet RS-11'}),frozenset({'HanoiStreet RS-13'}),0.022988505747126436,0.04597701149425287,0.011494252873563218,0.5,10.875,1.0,0.010437310080591887,1.9080459770114944,0.9294117647058822,0.2,0.4759036144578313,0.375,Premium,HanoiStreet RS-11,HanoiStreet RS-13,HanoiStreet RS-11 → HanoiStreet RS-13
frozenset({'HanoiStreet RS-13'}),frozenset({'HanoiStreet RS-11'}),0.04597701149425287,0.022988505747126436,0.011494252873563218,0.25,10.875,1.0,0.010437310080591887,1.3026819923371649,0.9518072289156626,0.2,0.2323529411764706,0.375,Premium,HanoiStreet RS-13,HanoiStreet RS-11,HanoiStreet RS-13 → HanoiStreet RS-11
frozenset({'UrbanVN RS-03'}),frozenset({'UrbanVN RS-09'}),0.011494252873563218,0.11494252873563218,0.011494252873563218,1.0,8.7,1.0,0.010173074382349056,inf,0.8953488372093024,0.09999999999999999,1.0,0.55,Premium,UrbanVN RS-03,UrbanVN RS-09,UrbanVN RS-03 → UrbanVN RS-09
frozenset({'MekongFit RS-08'}),frozenset({'MekongFit RS-02'}),0.034482758620689655,0.08045977011494253,0.022988505747126436,0.6666666666666666,8.285714285714285,1.0,0.020214030915576695,2.758620689655172,0.9107142857142857,0.25,0.6375,0.47619047619047616,Premium,MekongFit RS-08,MekongFit RS-02,MekongFit RS-08 → MekongFit RS-02
frozenset({'MekongFit RS-02'}),frozenset({'MekongFit RS-08'}),0.08045977011494253,0.034482758620689655,0.022988505747126436,0.2857142857142857,8.285714285714285,1.0,0.020214030915576695,1.3517241379310345,0.95625,0.25,0.260204081632653,0.47619047619047616,Premium,MekongFit RS-02,MekongFit RS-08,MekongFit RS-02 → MekongFit RS-08
frozenset({'UrbanVN RS-06'}),frozenset({'UrbanVN RS-05'}),0.05747126436781609,0.034482758620689655,0.011494252873563218,0.2,5.800000000000001,1.0,0.009512485136741973,1.206896551724138,0.8780487804878048,0.14285714285714285,0.17142857142857143,0.26666666666666666,Premium,UrbanVN RS-06,UrbanVN RS-05,UrbanVN RS-06 → UrbanVN RS-05
frozenset({'UrbanVN RS-05'}),frozenset({'UrbanVN RS-06'}),0.034482758620689655,0.05747126436781609,0.011494252873563218,0.3333333333333333,5.8,1.0,0.009512485136741973,1.4137931034482756,0.857142857142857,0.14285714285714285,0.2926829268292683,0.26666666666666666,Premium,UrbanVN RS-05,UrbanVN RS-06,UrbanVN RS-05 → UrbanVN RS-06
frozenset({'HanoiStreet RS-13'}),frozenset({'HanoiStreet RS-12'}),0.04597701149425287,0.09195402298850575,0.022988505747126436,0.5,5.4375,1.0,0.018760734575241113,1.8160919540229885,0.8554216867469878,0.2,0.44936708860759494,0.375,Premium,HanoiStreet RS-13,HanoiStreet RS-12,HanoiStreet RS-13 → HanoiStreet RS-12
frozenset({'HanoiStreet RS-12'}),frozenset({'HanoiStreet RS-13'}),0.09195402298850575,0.04597701149425287,0.022988505747126436,0.25,5.4375,1.0,0.018760734575241113,1.2720306513409962,0.8987341772151898,0.2,0.21385542168674698,0.375,Premium,HanoiStreet RS-12,HanoiStreet RS-13,HanoiStreet RS-12 → HanoiStreet RS-13
frozenset({'HanoiStreet RS-04'}),frozenset({'UrbanVN RS-01'}),0.022988505747126436,0.10344827586206896,0.011494252873563218,0.5,4.833333333333333,1.0,0.009116131589377725,1.793103448275862,0.8117647058823528,0.09999999999999999,0.4423076923076923,0.3055555555555556,Premium,HanoiStreet RS-04,UrbanVN RS-01,HanoiStreet RS-04 → UrbanVN RS-01
frozenset({'HanoiStreet RS-11'}),frozenset({'HanoiStreet RS-20'}),0.022988505747126436,0.10344827586206896,0.011494252873563218,0.5,4.833333333333333,1.0,0.009116131589377725,1.793103448275862,0.8117647058823528,0.09999999999999999,0.4423076923076923,0.3055555555555556,Premium,HanoiStreet RS-11,HanoiStreet RS-20,HanoiStreet RS-11 → HanoiStreet RS-20
frozenset({'HanoiStreet RS-08'}),frozenset({'VietMotion RS-13'}),0.034482758620689655,0.06896551724137931,0.011494252873563218,0.3333333333333333,4.833333333333333,1.0,0.009116131589377725,1.3965517241379308,0.8214285714285714,0.125,0.28395061728395066,0.25,Premium,HanoiStreet RS-08,VietMotion RS-13,HanoiStreet RS-08 → VietMotion RS-13
frozenset({'MekongFit RS-04'}),frozenset({'MekongFit RS-02'}),0.034482758620689655,0.08045977011494253,0.011494252873563218,0.3333333333333333,4.142857142857142,1.0,0.008719778042013477,1.379310344827586,0.7857142857142857,0.1111111111111111,0.27499999999999997,0.23809523809523808,Premium,MekongFit RS-04,MekongFit RS-02,MekongFit RS-04 → MekongFit RS-02
frozenset({'MekongFit RS-04'}),frozenset({'MekongFit RS-03'}),0.034482758620689655,0.09195402298850575,0.011494252873563218,0.3333333333333333,3.625,1.0,0.008323424494649227,1.3620689655172413,0.75,0.09999999999999999,0.26582278481012656,0.22916666666666666,Premium,MekongFit RS-04,MekongFit RS-03,MekongFit RS-04 → MekongFit RS-03
frozenset({'UrbanVN RS-05'}),frozenset({'UrbanVN RS-08'}),0.034482758620689655,0.09195402298850575,0.011494252873563218,0.3333333333333333,3.625,1.0,0.008323424494649227,1.3620689655172413,0.75,0.09999999999999999,0.26582278481012656,0.22916666666666666,Premium,UrbanVN RS-05,UrbanVN RS-08,UrbanVN RS-05 → UrbanVN RS-08
